timestamp, latitude, longitude
1325615509, 9.52776105567, 100.057205806
1325526358, 9.559961, 100.030882
1325520818, 9.5576668, 100.03130229
1325501809, 9.52776105567, 100.057205806
1325490007, 9.55965384221, 100.031243561
1325434034, 9.55987188866, 100.031204224
1325258366, 55.413971, 37.89875227
1325253589, 55.7284150886, 37.6413488388
1325252446, 55.7297079658, 37.6394176483
1325240062, 55.7916976421, 37.5834131241
1325206895, 55.793524, 37.579587
1325191694, 55.7530448886, 37.5876402855
1325182499, 55.793524, 37.579587
1325144584, 55.727686, 37.607007
1325077092, 55.727684, 37.606855
1325058952, 55.727686, 37.607007
1325023098, 55.793524, 37.579587
1324995195, 55.727722, 37.606781
1324970834, 55.727686, 37.607007
1324928445, 55.793524, 37.579587
1324884326, 55.727686, 37.607007
1324740421, 55.7926446211, 37.5779950619
1324648580, 55.7289709103, 37.6009225845
1324633405, 55.7275450911, 37.6121234894
1324624919, 55.727686, 37.607007
1324620384, 55.7350683032, 37.6251790574
1324587002, 55.793524, 37.579587
1324575804, 55.7530448886, 37.5876402855
1324538370, 55.727686, 37.607007
1324480871, 55.727686, 37.607007
1324466030, 55.7705802943, 37.4240754266
1324459352, 55.7220104861, 37.6378726959
1324417510, 55.793524, 37.579587
1324406218, 55.7701521775, 37.5951719284
1324398055, 55.7742558446, 37.6179170609
1324376955, 55.727684, 37.606855
1324365678, 55.727686, 37.607007
1324315221, 55.793524, 37.579587
1324314463, 55.7917217667, 37.5837596775
1324304260, 55.7275865788, 37.6071374819
1324290927, 55.727684, 37.606855
1324286956, 55.7275450911, 37.6121234894
1324283506, 55.727686, 37.607007
1324278136, 55.7600178199, 37.5571422591
1324220335, 55.793524, 37.579587
1324204660, 54.5348534129, 36.279001236
1324052924, 55.616073, 37.510662
1324029210, 55.7300810194, 37.6363438368
1324019116, 55.727686, 37.607007
1323976674, 55.793524, 37.579587
1323947860, 55.727684, 37.606855
1323940655, 55.7275450911, 37.6121234894
1323934407, 55.727686, 37.607007
1323896079, 55.793524, 37.579587
1323872050, 55.727684, 37.606855
1323849022, 55.727686, 37.607007
1323787001, 55.727722, 37.606781
1323764063, 55.727686, 37.607007
1323724964, 55.793524, 37.579587
1323719488, 55.7917217667, 37.5837596775
1323710114, 55.727684, 37.606855
1323693630, 55.727686, 37.607007
1323679772, 55.7219379752, 37.6377010345
1323678613, 55.7220104861, 37.6378726959
1323671609, 55.7300810194, 37.6363438368
1323552297, 55.793524, 37.579587
1323524169, 55.7941404389, 37.5786280632
1323470717, 55.793524, 37.579587
1323452550, 55.7530448886, 37.5876402855
1323429393, 55.727684, 37.606855
1323422076, 55.7275450911, 37.6121234894
1323415683, 55.727686, 37.607007
1323361078, 55.727684, 37.606855
1323319640, 55.727686, 37.607007
1323280026, 55.7286567512, 37.6239949465
1323257704, 55.727686, 37.607007
1323250661, 55.7600178199, 37.5571422591
1323180943, 55.727684, 37.606855
1323163830, 55.7275450911, 37.6121234894
1323156032, 55.727686, 37.607007
1323082961, 55.727684, 37.606855
1323070652, 55.727686, 37.607007
1322932556, 55.7926446211, 37.5779950619
1322920591, 55.7069978492, 37.5922107697
1322818194, 55.7275450911, 37.6121234894
1322810517, 55.727686, 37.607007
1322774147, 55.793524, 37.579587
1322762734, 55.7270013328, 37.5798296928
1322756466, 55.7275873831, 37.5805002451
1322743840, 55.727686, 37.607007
1322737823, 55.7249739246, 37.6241702741
1322723968, 55.727686, 37.607007
1322643187, 55.727684, 37.606855
1322639312, 55.727686, 37.607007
1322594253, 55.793524, 37.579587
1322564663, 55.727684, 37.606855
1322557780, 55.7288500801, 37.6112008095
1322550839, 55.727686, 37.607007
1322511287, 55.793524, 37.579587
1322505081, 55.7750934276, 37.5852443292
1322497417, 55.727684, 37.606855
1322472005, 55.7275450911, 37.6121234894
1322464967, 55.727686, 37.607007
1322401148, 55.7750072528, 37.5825203056
1322398437, 55.7763678578, 37.5815033913
1322340577, 55.7948159508, 37.5788211823
1322335819, 55.7926446211, 37.5779950619
1322258688, 55.793524, 37.579587
1322244360, 55.6875768187, 37.6041412354
1322233754, 55.727684, 37.606855
1322213457, 55.7275450911, 37.6121234894
1322205764, 55.727686, 37.607007
1322157716, 55.793524, 37.579587
1322140668, 55.727684, 37.606855
1322120760, 55.727686, 37.607007
1322080269, 55.793524, 37.579587
1322073291, 55.775177, 37.583533
1322065658, 55.727684, 37.606855
1322041149, 55.7275450911, 37.6121234894
1322032811, 55.727686, 37.607007
1321986458, 55.793524, 37.579587
1321977178, 55.727684, 37.606855
1321967041, 55.727686, 37.607007
1321958388, 55.7705802943, 37.4240754266
1321949991, 55.7220104861, 37.6378726959
1321902836, 55.793524, 37.579587
1321859760, 55.727686, 37.607007
1321648092, 55.793524, 37.579587
1321634112, 55.727684, 37.606855
1321611254, 55.7275450911, 37.6121234894
1321599066, 55.727686, 37.607007
1321562648, 55.793524, 37.579587
1321550675, 55.7516561767, 37.6414132118
1321548933, 55.727684, 37.606855
1321515208, 55.727686, 37.607007
1321465324, 55.793524, 37.579587
1321443919, 55.727684, 37.606855
1321428725, 55.727686, 37.607007
1321378690, 55.793524, 37.579587
1321359219, 55.7712024578, 37.6288630975
1321350838, 55.7275450911, 37.6121234894
1321340241, 55.727686, 37.607007
1321299989, 55.793524, 37.579587
1321291920, 55.7530448886, 37.5876402855
1321284333, 55.727684, 37.606855
1321252464, 55.727686, 37.607007
1321200423, 55.793524, 37.579587
1321183420, 55.7571401528, 37.659138127
1321178888, 55.7572590248, 37.6587510109
1321038794, 55.793524, 37.579587
1321028202, 55.727684, 37.606855
1321003250, 55.7275450911, 37.6121234894
1320999431, 55.727686, 37.607007
1320950232, 55.793524, 37.579587
1320911064, 55.727686, 37.607007
1320869300, 55.793524, 37.579587
1320861451, 55.775177, 37.583533
1320848930, 55.727684, 37.606855
1320833995, 55.7275450911, 37.6121234894
1320823885, 55.727686, 37.607007
1320780127, 55.793524, 37.579587
1320757201, 55.727684, 37.606855
1320738224, 55.727686, 37.607007
1320693266, 55.793524, 37.579587
1320651622, 55.727686, 37.607007
1320595478, 55.793524, 37.579587
1320396052, 55.616073, 37.510662
1320361612, 55.793524, 37.579587
1320348369, 55.7530448886, 37.5876402855
1320337222, 55.727684, 37.606855
1320314554, 55.7275450911, 37.6121234894
1320305681, 55.727686, 37.607007
1320264366, 55.793524, 37.579587
1320255757, 55.7742558446, 37.6179170609
1320236610, 55.727684, 37.606855
1320219393, 55.727686, 37.607007
1320169507, 55.7308437292, 37.6116085052
1320139919, 55.7275450911, 37.6121234894
1320132296, 55.727686, 37.607007
1320084764, 55.793524, 37.579587
1320045894, 55.727686, 37.607007
1319847913, 55.793524, 37.579587
1319834839, 55.713304, 37.58906
1319811540, 55.727684, 37.606855
1319795585, 55.727686, 37.607007
1319729341, 55.727684, 37.606855
1319699133, 55.727686, 37.607007
1319658359, 55.793524, 37.579587
1319650162, 55.6875768187, 37.6041412354
1319617603, 55.727686, 37.607007
1319553409, 55.727684, 37.606855
1319529107, 55.727686, 37.607007
1319477574, 55.793524, 37.579587
1319461744, 55.727684, 37.606855
1319443018, 55.727686, 37.607007
1319314020, 55.793524, 37.579587
1319271738, 55.727731, 37.606805
1319263396, 55.727686, 37.607007
1319233949, 55.793524, 37.579587
1319211720, 55.727684, 37.606855
1319191829, 55.7275450911, 37.6121234894
1319183320, 55.727686, 37.607007
1319143439, 55.793524, 37.579587
1319132433, 55.7845131223, 37.5596916676
1319104167, 55.7282717538, 37.6143873866
1319095044, 55.727686, 37.607007
1319049130, 55.793524, 37.579587
1319044660, 55.7921975268, 37.5819074389
1319008711, 55.727686, 37.607007
1318957658, 55.793524, 37.579587
1318935659, 55.727686, 37.607007
1318929514, 55.7275450911, 37.6121234894
1318873360, 55.793524, 37.579587
1318858671, 55.727684, 37.606855
1318843147, 55.7288500801, 37.6112008095
1318838752, 55.727686, 37.607007
1318701697, 55.793524, 37.579587
1318693040, 55.7926446211, 37.5779950619
1318620390, 55.793524, 37.579587
1318592747, 55.727684, 37.606855
1318586790, 55.7275450911, 37.6121234894
1318576090, 55.727686, 37.607007
